"headID","aka","site","year","inPhen","inSeedSet","inStylePersist","reconcileNote"
"6327-bac-2009","td41","spp",2009,1,1,1,""
"6327-grn-2009","td41","spp",2009,1,1,1,""
"6329-red-2009","fk72","spp",2009,1,1,1,""
"6396-bac-2009","ry87","spp",2009,1,NA,1,""
"6406-blu-2009","ae71","spp",2009,1,1,1,""
"6414-red-2009","em89","spp",2009,1,1,1,""
"7553-bac-2009","hr64","spp",2009,1,NA,1,""
"7553-red-2009","hr64","spp",2009,1,NA,1,""
"7553-wht-2009","hr64","spp",2009,1,NA,1,""
"8066-bac-2009","dk32","spp",2009,1,1,1,""
"8082-bac-2009","hr37","spp",2009,1,NA,1,""
"8084-blu-2009","nx55","spp",2009,1,NA,1,""
"8129-bac-2009","pi03","spp",2009,1,1,1,""
"8129-blu-2009","pi03","spp",2009,1,1,1,""
"8129-grn-2009","pi03","spp",2009,1,1,1,""
"8129-red-2009","pi03","spp",2009,1,1,1,""
"8129-wht-2009","pi03","spp",2009,1,1,1,""
"8129-yel-2009","pi03","spp",2009,1,1,1,""
"8130-clr-2009","kh71","spp",2009,1,1,1,""
"8145-bac-2009","cq68","spp",2009,1,NA,1,""
"8153-bac-2009","sr99","spp",2009,1,NA,1,""
"8153-wht-2009","sr99","spp",2009,1,NA,1,""
"8153-yel-2009","sr99","spp",2009,1,NA,1,""
"8191-bac-2009","dq02","spp",2009,1,NA,1,""
"8191-blu-2009","dq02","spp",2009,1,NA,1,""
"8191-red-2009","dq02","spp",2009,1,NA,1,""
"8264-blu-2009","qq88","spp",2009,1,NA,1,""
"8264-red-2009","qq88","spp",2009,1,NA,1,""
"8264-wht-2009","qq88","spp",2009,1,NA,1,""
"8264-yel-2009","qq88","spp",2009,1,NA,1,""
"8273-bac-2009","hj45","spp",2009,1,1,1,""
"8273-blu-2009","hj45","spp",2009,1,1,1,""
"8273-grn-2009","hj45","spp",2009,1,1,1,""
"8273-red-2009","hj45","spp",2009,1,1,1,""
"8273-yel-2009","hj45","spp",2009,1,1,1,""
"8280-bac-2009","pz14","spp",2009,1,NA,1,""
"8280-bacwht-2009","pz14","spp",2009,1,NA,1,""
"8280-blu-2009","pz14","spp",2009,1,NA,1,""
"8280-bluclr-2009","pz14","spp",2009,1,NA,1,""
"8280-clr-2009","pz14","spp",2009,1,NA,1,""
"8280-grn-2009","pz14","spp",2009,1,NA,1,""
"8280-grnred-2009","pz14","spp",2009,1,NA,1,""
"8280-red-2009","pz14","spp",2009,1,NA,1,""
"8280-wht-2009","pz14","spp",2009,1,NA,1,""
"8280-yel-2009","pz14","spp",2009,1,NA,1,""
"8280-yelgrn-2009","pz14","spp",2009,1,NA,1,""
"8303-bac-2009","zs68","spp",2009,1,1,1,""
"8370-blu-2009","fz05","spp",2009,1,NA,1,""
"8370-red-2009","fz05","spp",2009,1,NA,1,""
"8427-blu-2009","ts68","spp",2009,1,1,1,""
"8427-yel-2009","ts68","spp",2009,1,1,1,""
"8430-bac-2009","em02","spp",2009,1,1,1,""
"8676-red-2009","bi24","spp",2009,1,1,1,""
"9232-bac-2009","wx13","spp",2009,1,NA,1,""
"9232-grn-2009","wx13","spp",2009,1,NA,1,""
"9232-red-2009","wx13","spp",2009,1,NA,1,""
"9232-wht-2009","wx13","spp",2009,1,NA,1,""
"9333-bac-2009","be80","spp",2009,1,1,1,""
"9333-bacred-2009","be80","spp",2009,1,1,1,""
"9333-bacwht-2009","be80","spp",2009,1,1,1,""
"9333-blu-2009","be80","spp",2009,1,1,1,""
"9333-bluyel-2009","be80","spp",2009,1,1,1,""
"9333-grn-2009","be80","spp",2009,1,1,1,""
"9333-grnbac-2009","be80","spp",2009,1,1,1,""
"9333-grnred-2009","be80","spp",2009,1,1,1,""
"9333-red-2009","be80","spp",2009,1,1,1,""
"9333-redwht-2009","be80","spp",2009,1,1,1,""
"9333-wht-2009","be80","spp",2009,1,1,1,""
"9333-yel-2009","be80","spp",2009,1,1,1,""
"9333-yelgrn-2009","be80","spp",2009,1,1,1,""
"9333-yelwht-2009","be80","spp",2009,1,1,1,""
"9402-bac-2009","ai22","spp",2009,1,NA,1,""
"9402-blu-2009","ai22","spp",2009,1,NA,1,""
"9402-red-2009","ai22","spp",2009,1,NA,1,""
"9402-wht-2009","ai22","spp",2009,1,NA,1,""
"9403-bac-2009","ai66","spp",2009,1,1,1,""
"9468-clr-2009","eq39","spp",2009,1,1,1,""
"9468-yel-2009","eq39","spp",2009,1,1,1,""
"9476-red-2009","jx03","spp",2009,1,NA,1,""
"9870-yel-2009","ji79","spp",2009,1,1,1,""
"8273-wht-2009","hj45","spp",2009,1,1,1,""
"16122-clr-2011","fq74","ness",2011,1,NA,NA,""
"12631-red-2011","rb59","ness",2011,1,NA,NA,""
"10766-blu-2011","ct40","ness",2011,1,NA,NA,""
"8334-clr-2011","sh45","nwlf",2011,1,NA,NA,""
"11023-blu-2011","kt17","nwlf",2011,1,NA,NA,""
"13382-red-2011","ex26","nwlf",2011,1,NA,NA,""
"12164-grn-2011","sz85","nwlf",2011,1,NA,NA,""
"15080-blu-2011","ih68","nwlf",2011,1,NA,NA,""
"16074-yel-2011","","nwlf",2011,1,NA,NA,""
"13031-red-2011","ip20","nwlf",2011,1,NA,NA,""
"13031-wht-2011","ip20","nwlf",2011,1,NA,NA,""
"12996-grn-2011","cb70","nwlf",2011,1,NA,NA,""
"15083-yel-2011","cq72","nwlf",2011,1,NA,NA,""
"16065-red-2011","xr00","nwlf",2011,1,NA,NA,""
"10650-blu-2011","ib23","eelr",2011,1,NA,NA,""
"13042-wht-2011","kq24","eelr",2011,1,NA,NA,""
"13089-bac-2011","rm09","eelr",2011,1,NA,NA,""
"7601-yel-2011","ag38","eelr",2011,1,NA,NA,""
"10424-red-2011","pg71","eelr",2011,1,NA,NA,""
"16132-grn-2011","af25","eelr",2011,1,NA,NA,""
"15170-clr-2011","in63","eelr",2011,1,NA,NA,""
"10454-blu-2011","rd58","eelr",2011,1,NA,NA,""
"10454-red-2011","rd58","eelr",2011,1,NA,NA,""
"5737-grn-2011","nm55","eelr",2011,1,NA,NA,""
"9505-wht-2011","fw29","eelr",2011,1,NA,NA,""
"15114-yel-2011","hh31","eelr",2011,1,NA,NA,""
"13722-blu-2011","mi85","eelr",2011,1,NA,NA,""
"13722-bac-2011","mi85","eelr",2011,1,NA,NA,""
"16127-grn-2011","hp97","eelr",2011,1,NA,NA,""
"16077-wht-2011","ha59","eelr",2011,1,NA,NA,""
"16076-blu-2011","yy52","eelr",2011,1,NA,NA,""
"16075-yel-2011","cb16","eelr",2011,1,NA,NA,""
"15128-red-2011","gm47","eelr",2011,1,NA,NA,""
"6458-grn-2011","fa56","eelr",2011,1,NA,NA,""
"12782-clr-2011","dd07","spp",2011,1,NA,NA,""
"12782-bac-2011","dd07","spp",2011,1,NA,NA,""
"14034-blu-2011","et09","spp",2011,1,NA,NA,""
"14027-yel-2011","ap41","spp",2011,1,1,NA,""
"16123-wht-2011","th68","spp",2011,1,NA,NA,""
"8280-grn-2011","pz14","spp",2011,1,NA,NA,""
"14055-yel-2011","pu03","spp",2011,1,NA,NA,""
"8430-blu-2011","em02","spp",2011,1,NA,NA,""
"5608-wht-2011","jm95","spp",2011,1,NA,NA,""
"14207-bac-2011","df99","spp",2011,1,1,NA,""
"12023-blu-2011","mf83","spp",2011,1,1,NA,""
"12023-yel-2011","mf83","spp",2011,1,1,NA,""
"12023-grn-2011","mf83","spp",2011,1,1,NA,""
"14177-bac-2011","cx47","spp",2011,1,1,NA,""
"16131-blu-2011","kf66","spp",2011,1,1,NA,""
"16130-clr-2011","ni05","spp",2011,1,NA,NA,""
"6414-bac-2011","em89","spp",2011,1,1,NA,""
"6414-wht-2011","em89","spp",2011,1,1,NA,""
"16078-blu-2011","bp96","spp",2011,1,NA,NA,""
"14961-red-2011","dt12","spp",2011,1,NA,NA,""
"7483-grn-2011","cx14","spp",2011,1,NA,NA,""
"6250-clr-2011","ak87","spp",2011,1,NA,NA,""
"6324-blu-2011","ai07","spp",2011,1,1,NA,""
"5626-grn-2007","tk18","spp",2007,NA,NA,1,"check; no real data in sp"
"12041-red-2007","cf89","spp",2007,NA,NA,1,"check; no real data in sp"
"7328-blu-2007","rc68","spp",2007,NA,1,1,"check; no real data in sp"
"974073","ae25","rrx",1997,NA,1,NA,""
"974981","bn61","spp",1997,1,1,NA,"unable to reconcile; no phen or sp records;[estimated phen record added to match seedSet gk 19May2015]"
"972230","dp17","eelr",1997,NA,1,NA,""
"972240","kr61","eelr",1997,NA,1,NA,""
"972307","mw61","th",1997,NA,1,NA,""
"972163","pi96","nnrrx",1997,NA,1,NA,""
"97994","qt45","spp",1997,1,1,NA,"unable to reconcile; no phen or sp records;[estimated phen record added to match seedSet gk 19May2015]"
"97994G","qt45","spp",1997,1,1,NA,"unable to reconcile; no phen or sp records;[estimated phen record added to match seedSet gk 19May2015]"
"972221","rh55","eelr",1997,NA,1,NA,""
"98100001E","","sign",1998,NA,1,NA,""
"98100002W","","sign",1998,NA,1,NA,""
"983394","gu24","rndt",1998,NA,1,NA,""
"9831841","zx28","mapp",1998,NA,1,NA,""
"9831842y","zx28","mapp",1998,NA,1,NA,""
"9831843g","zx28","mapp",1998,NA,1,NA,""
"6310-blu-2009","rf15","spp",2009,1,1,NA,"diseased hd; sp records don't capture any flowering;estimated phen added"
"12028-bac-2011","eu50","spp",2011,1,1,NA,""
"17315-red-2012","hw04","spp",2012,1,1,NA,"[phen record added gk 19May2015]"
"87-red-2015","rd74","btg",2015,1,0,1,NA
"95-blu-2015","ka60","aa",2015,1,0,1,NA
"215-bac-2015","zh75","sap",2015,1,0,1,NA
"227-clr-2015","rj34","aa",2015,1,0,1,NA
"617-red-2015","fg35","lf",2015,1,0,1,NA
"617-wht-2015","fg35","lf",2015,1,0,1,NA
"633-bac-2015","we49","sap",2015,1,0,1,NA
"671-bac-2015","gc62","th",2015,1,1,1,NA
"686-red-2015","du87","aa",2015,1,0,1,NA
"780-grn-2015","jn34","lc",2015,1,0,1,NA
"819-blu-2015","qd03","lf",2015,1,0,1,NA
"819-yel-2015","qd03","lf",2015,1,0,1,NA
"831-blu-2015","yh88","lf",2015,1,0,1,NA
"831-grn-2015","yh88","lf",2015,1,0,1,NA
"840-grn-2015","ic36","lf",2015,1,0,1,NA
"841-bac-2015","fx38","lf",2015,1,0,1,NA
"845-yel-2015","ru51","lf",2015,1,0,1,NA
"898-bac-2015","qc71","lf",2015,1,0,1,NA
"898-blu-2015","qc71","lf",2015,1,0,1,NA
"900-yel-2015","sn71","lf",2015,1,0,1,NA
"912-bac-2015","dw81","lf",2015,1,0,1,NA
"1020-red-2015","wu14","spp",2015,1,0,1,NA
"1208-grn-2015","eg51","lf",2015,1,0,1,NA
"1225-red-2015","qr52","lc",2015,1,0,1,NA
"1239-blu-2015","at09","eelr",2015,1,0,1,NA
"1305-yel-2015","ex75","lf",2015,1,0,1,NA
"1318-blu-2015","yc11","aa",2015,1,0,1,NA
"1500-wht-2015","wq94","alf",2015,1,0,1,NA
"1509-red-2015","rr53","eelr",2015,1,1,1,NA
"1587-clr-2015","tm55","lc",2015,1,1,1,NA
"1646-yel-2015","tg21","lf",2015,1,0,1,NA
"1664-bac-2015","dj13","lf",2015,1,0,1,NA
"1697-grn-2015","ym14","lf",2015,1,0,1,NA
"1707-blu-2015","xx74","lf",2015,1,0,1,NA
"1826-clr-2015","zk00","kj",2015,1,1,1,NA
"1891-grn-2015","it06","sap",2015,1,1,1,NA
"1909-clr-2015","fj78","lc",2015,1,0,1,NA
"1916-yel-2015","zk55","eelr",2015,1,0,1,NA
"1922-clr-2015","du31","lf",2015,1,0,1,NA
"1960-clr-2015","dw95","lc",2015,1,0,1,NA
"1993-wht-2015","gd12","rrx",2015,1,0,1,NA
"2011-wht-2015","gx27","eelr",2015,1,0,1,NA
"2011-yel-2015","gx27","eelr",2015,1,0,1,NA
"2029-blu-2015","fa69","aa",2015,1,0,1,NA
"2032-red-2015","qg47","aa",2015,1,0,1,NA
"2033-blu-2015","aj65","aa",2015,1,0,1,NA
"2178-wht-2015","mg44","aa",2015,1,0,1,NA
"2179-red-2015","sn44","sap",2015,1,1,1,NA
"2181-yel-2015","yu10","nwlf",2015,1,0,1,NA
"2203-yel-2015","rp15","aa",2015,1,0,1,NA
"2209-clr-2015","xc96","lc",2015,1,0,1,NA
"2216-blu-2015","dx23","lc",2015,1,0,1,NA
"2216-red-2015","dx23","lc",2015,1,0,1,NA
"2216-wht-2015","dx23","lc",2015,1,0,1,NA
"3046-blu-2015","sk44","lfw",2015,1,0,1,"3046 missing from 2015 demap but 5046 was present. No record of 5046 at lf in previous years. 3046 listed at coordinates of 5046 on map printed Aug 27th."
"3059-wht-2015","qu62","lf",2015,1,1,1,NA
"3091-red-2015","yc55","lc",2015,1,0,1,NA
"3091-yel-2015","yc55","lc",2015,1,0,1,NA
"3093-wht-2015","nr90","lc",2015,1,0,1,NA
"3097-blu-2015","za64","lce",2015,1,0,1,"incorrect tag in phenology; should be 3091"
"3143-wht-2015","fw00","aa",2015,1,0,1,NA
"3164-blu-2015","hw68","lc",2015,1,0,1,NA
"3164-clr-2015","hw68","lc",2015,1,0,1,NA
"3181-blu-2015","di27","kj",2015,1,1,1,NA
"3210-red-2015","px32","lc",2015,1,0,1,NA
"3210-yel-2015","px32","lc",2015,1,0,1,NA
"3217-wht-2015","pn02","lfw",2015,1,0,1,""
"3240-grn-2015","un47","lf",2015,1,0,1,NA
"3264-yel-2015","fg36","lc",2015,1,0,1,NA
"3292-bac-2015","pi38","lf",2015,1,0,1,NA
"3300-clr-2015","nk53","lf",2015,1,0,1,NA
"3307-red-2015","cs04","spp",2015,1,1,1,NA
"3307-yel-2015","cs04","spp",2015,1,1,1,NA
"3313-wht-2015","wa02","lc",2015,1,1,1,NA
"3326-blu-2015","uq50","nwlf",2015,1,0,1,NA
"3343-blu-2015","dx49","eelr",2015,1,0,1,"no record of tag 3343 in 2015 demap;  has complete phenology records and 3343 was previously recorded at eelr, given same aka as in previous year"
"3343-wht-2015","dx49","eelr",2015,1,0,1,"no record of tag 3343 in 2015 demap;  has complete phenology records and 3343 was previously recorded at eelr, given same aka as in previous year"
"3346-bac-2015","xp47","lf",2015,1,0,1,NA
"3386-wht-2015","dm59","lf",2015,1,0,1,NA
"3499-bac-2015","my80","wood",2015,1,0,1,NA
"3500-bac-2015","pk76","wood",2015,1,0,1,NA
"3500-red-2015","pk76","wood",2015,1,0,1,NA
"4196-red-2015","rr80","lf",2015,1,0,1,NA
"4254-grn-2015","xm18","lf",2015,1,0,1,NA
"4552-red-2015","kf53","eelr",2015,1,0,1,NA
"4896-clr-2015","ye84","btg",2015,1,0,1,NA
"5237-red-2015","en42","kj",2015,1,1,1,NA
"5296-bac-2015","hg12","on27",2015,1,0,1,NA
"5297-red-2015","xp99","on27",2015,1,0,1,NA
"5615-bac-2015","dp38","eth",2015,1,0,1,NA
"5619-yel-2015","zq62","sap",2015,1,1,1,NA
"5624-grn-2015","qy10","eth",2015,1,0,1,NA
"5698-blu-2015","dr98","waa",2015,1,0,1,NA
"5698-red-2015","dr98","waa",2015,1,0,1,NA
"5698-wht-2015","dr98","waa",2015,1,0,1,NA
"5724-blu-2015","xy66","lf",2015,1,0,1,NA
"5730-wht-2015","yj75","btg",2015,1,0,1,NA
"6007-bac-2015","ty20","wood",2015,1,0,1,NA
"6007-blu-2015","ty20","wood",2015,1,0,1,NA
"6007-grn-2015","ty20","wood",2015,1,0,1,NA
"6007-wht-2015","ty20","wood",2015,1,0,1,NA
"6007-yel-2015","ty20","wood",2015,1,0,1,NA
"6028-wht-2015","uf43","lf",2015,1,0,1,NA
"6069-grn-2015","eu74","lf",2015,1,0,1,NA
"6071-clr-2015","dz78","lf",2015,1,0,1,NA
"6110-red-2015","fp99","on27",2015,1,0,1,"on map of On27 printed on Aug 21;  tag not recorded in previous AKAs or demap"
"6110-yel-2015","fp99","on27",2015,1,0,1,"on map of On27 printed on Aug 21;  tag not recorded in previous AKAs or demap"
"6120-yel-2015","yj47","on27",2015,1,0,1,NA
"6137-clr-2015","ni45","aa",2015,1,1,1,NA
"6148-grn-2015","rd14","spp",2015,1,0,1,NA
"6201-bac-2015","wp65","lf",2015,1,0,1,NA
"6207-blu-2015","hj52","lf",2015,1,0,1,NA
"6207-yel-2015","hj52","lf",2015,1,0,1,NA
"6210-yel-2015","mp41","lf",2015,1,0,1,NA
"6224-grn-2015","is57","lf",2015,1,0,1,NA
"6230-bac-2015","pi10","lc",2015,1,0,1,NA
"6236-wht-2015","ct66","lf",2015,1,0,1,NA
"6242-bac-2015","ti14","aa",2015,1,0,1,NA
"6253-bac-2015","td10","aa",2015,1,0,1,NA
"6281-yel-2015","py75","lc",2015,1,0,1,NA
"6283-clr-2015","kg71","lc",2015,1,0,1,NA
"6303-grn-2015","bg50","ri",2015,1,0,1,NA
"6324-clr-2015","rd78","spp",2015,1,1,1,NA
"6324-red-2015","rd78","spp",2015,1,1,1,NA
"6332-red-2015","ir88","spp",2015,1,1,1,NA
"6336-blu-2015","nc04","lf",2015,1,1,1,NA
"6336-grn-2015","nc04","lf",2015,1,1,1,NA
"6336-red-2015","nc04","lf",2015,1,1,1,NA
"6342-bac-2015","cd18","spp",2015,1,1,1,NA
"6342-bacwht-2015","cd18","spp",2015,1,1,1,NA
"6342-blu-2015","cd18","spp",2015,1,1,1,NA
"6342-bluwht-2015","cd18","spp",2015,1,1,1,NA
"6342-clr-2015","cd18","spp",2015,1,1,1,NA
"6342-grn-2015","cd18","spp",2015,1,1,1,NA
"6342-red-2015","cd18","spp",2015,1,1,1,NA
"6342-wht-2015","cd18","spp",2015,1,1,1,NA
"6388-wht-2015","as88","spp",2015,1,0,1,NA
"6394-wht-2015","zz43","aa",2015,1,0,1,NA
"6414-bac-2015","ga99","spp",2015,1,0,1,NA
"6414-blu-2015","ga99","spp",2015,1,0,1,NA
"6414-clr-2015","ga99","spp",2015,1,0,1,NA
"6414-grn-2015","ga99","spp",2015,1,0,1,NA
"6420-clr-2015","mm52","spp",2015,1,0,1,NA
"6549-wht-2015","cw83","on27",2015,1,0,1,NA
"7048-bac-2015","we22","lc",2015,1,0,1,NA
"7048-red-2015","we22","lc",2015,1,0,1,NA
"7077-bac-2015","wq16","lf",2015,1,0,1,NA
"7082-blu-2015","bt36","lc",2015,1,0,1,NA
"7084-wht-2015","fz47","lc",2015,1,0,1,NA
"7101-red-2015","kr06","lf",2015,1,0,1,NA
"7101-wht-2015","kr06","lf",2015,1,0,1,NA
"7115-grn-2015","dm73","lf",2015,1,1,1,NA
"7128-grn-2015","wi36","lf",2015,1,0,1,NA
"7142-yel-2015","sc55","nrrx",2015,1,0,1,"7142 listed at rrx in hdIdAKA table from 1998; 7142 was listed in 2015 at NRRX in phenology records but is missing from demap; it is on the NRRX map from Aug 21"
"7158-wht-2015","eh11","nrrx",2015,1,0,1,NA
"7163-clr-2015","nu73","lf",2015,1,0,1,NA
"7178-clr-2015","xh81","lf",2015,1,0,1,NA
"7183-clr-2015","th49","wood",2015,1,0,1,NA
"7236-bac-2015","fh74","lf",2015,1,0,1,NA
"7281-blu-2015","wf36","lf",2015,1,0,1,NA
"7288-grn-2015","uk14","lf",2015,1,0,1,NA
"7295-blu-2015","yu45","lf",2015,1,0,1,NA
"7295-wht-2015","yu45","lf",2015,1,0,1,NA
"7300-yel-2015","pc38","lf",2015,1,0,1,NA
"7311-red-2015","uj23","rrx",2015,1,0,1,"tag 7311 not in demap but is in phenology and has AKA from 2014; it was listed as not having a demo record on Aug 21 but it was checked off; presumably indicating that it was located and recorded in demo"
"7313-red-2015","uz62","rrx",2015,1,0,1,NA
"7337-red-2015","kj67","lc",2015,1,0,1,NA
"7365-bac-2015","xd53","lc",2015,1,0,1,NA
"7366-blu-2015","em36","lc",2015,1,0,1,NA
"7366-red-2015","em36","lc",2015,1,0,1,NA
"7375-clr-2015","ks23","aa",2015,1,0,1,NA
"7393-bac-2015","wx93","spp",2015,1,1,1,NA
"7430-clr-2015","sw99","ngc",2015,1,0,1,"in demap as 1430"
"7439-red-2015","zy78","aa",2015,1,0,1,NA
"7446-yel-2015","ix77","ngc",2015,1,0,1,NA
"7465-blu-2015","px37","alf",2015,1,1,1,NA
"7477-wht-2015","bc64","kj",2015,1,1,1,NA
"7483-grn-2015","as56","spp",2015,1,0,1,NA
"7486-blu-2015","ej07","spp",2015,1,0,1,NA
"7486-yel-2015","ej07","spp",2015,1,0,1,NA
"7494-bac-2015","ka50","aa",2015,1,0,1,NA
"7500-yel-2015","gx41","aa",2015,1,0,1,NA
"7533-yel-2015","ex32","aa",2015,1,0,1,NA
"7534-clr-2015","tx22","aa",2015,1,0,1,NA
"7542-blu-2015","jc92","spp",2015,1,0,1,NA
"7542-red-2015","jc92","spp",2015,1,0,1,NA
"7542-wht-2015","jc92","spp",2015,1,0,1,NA
"7549-bac-2015","bn69","spp",2015,1,1,1,NA
"7549-blu-2015","bn69","spp",2015,1,1,1,NA
"7549-grn-2015","bn69","spp",2015,1,1,1,NA
"7588-wht-2015","xm07","ngc",2015,1,1,1,NA
"7614-clr-2015","xw16","eelr",2015,1,0,1,NA
"7614-wht-2015","xw16","eelr",2015,1,0,1,NA
"7640-red-2015","yp64","on27",2015,1,0,1,NA
"7646-blu-2015","is61","on27",2015,1,1,1,NA
"7647-wht-2015","rz19","on27",2015,1,0,1,NA
"7650-yel-2015","jt05","on27",2015,1,0,1,NA
"7655-wht-2015","ce42","on27",2015,1,0,1,"phenology notes indicate tag was read as 7655& 7659& and 1655, none of these are listed at On27 in previous years' AKA assignments"
"7656-red-2015","ri25","on27",2015,1,0,1,NA
"7668-wht-2015","wn40","on27",2015,1,0,1,NA
"7686-grn-2015","sq16","th",2015,1,0,1,NA
"7686-red-2015","sq16","th",2015,1,0,1,NA
"7686-yel-2015","sq16","th",2015,1,0,1,NA
"7692-red-2015","zf33","yoh",2015,1,0,1,NA
"8011-grn-2015","ba52","lc",2015,1,0,1,NA
"8011-yel-2015","ba52","lc",2015,1,0,1,NA
"8015-grn-2015","qk97","lf",2015,1,0,1,NA
"8031-clr-2015","xj34","on27",2015,1,0,1,NA
"8031-yel-2015","xj34","on27",2015,1,0,1,NA
"8054-grn-2015","ja93","lf",2015,1,0,1,NA
"8057-yel-2015","sb39","lf",2015,1,1,1,NA
"8058-grn-2015","bt27","ri",2015,1,0,1,"in demap as 18058"
"8067-red-2015","sj16","spp",2015,1,1,1,NA
"8090-blu-2015","ic05","ngc",2015,1,0,1,NA
"8090-red-2015","ic05","ngc",2015,1,0,1,NA
"8090-wht-2015","ic05","ngc",2015,1,0,1,NA
"8140-bac-2015","xt40","yoh",2015,1,0,1,NA
"8140-clr-2015","xt40","yoh",2015,1,0,1,NA
"8141-grn-2015","pa25","lf",2015,1,0,1,NA
"8150-blu-2015","yg37","lc",2015,1,0,1,NA
"8155-bac-2015","dm13","spp",2015,1,1,1,NA
"8155-wht-2015","dm13","spp",2015,1,1,1,NA
"8158-bac-2015","gq60","on27",2015,1,0,1,NA
"8164-wht-2015","pz90","lf",2015,1,0,1,NA
"8169-blu-2015","ej68","aa",2015,1,0,1,NA
"8198-clr-2015","ke35","aa",2015,1,0,1,NA
"8212-blu-2015","rd26","lc",2015,1,0,1,NA
"8221-grn-2015","sr33","yoh",2015,1,0,1,NA
"8225-blu-2015","wu65","on27",2015,1,0,1,NA
"8238-grn-2015","td74","yoh",2015,1,0,1,NA
"8244-red-2015","fh40","eri",2015,1,0,1,NA
"8303-blu-2015","sq79","spp",2015,1,1,1,NA
"8426-clr-2015","ry15","lf",2015,1,0,1,NA
"8430-wht-2015","st86","spp",2015,1,1,1,NA
"8447-red-2015","pt83","eelr",2015,1,0,1,NA
"8464-red-2015","yi44","lf",2015,1,0,1,NA
"8500-clr-2015","fb78","lf",2015,1,0,1,NA
"8500-red-2015","fb78","lf",2015,1,0,1,NA
"8517-blu-2015","qg18","lc",2015,1,0,1,NA
"8521-wht-2015","sy37","lf",2015,1,0,1,NA
"8525-bac-2015","ii42","lf",2015,1,0,1,NA
"8525-wht-2015","ii42","lf",2015,1,0,1,NA
"8547-clr-2015","jg07","on27",2015,1,0,1,NA
"8566-wht-2015","bi09","lf",2015,1,1,1,NA
"8585-bac-2015","tq03","th",2015,1,1,1,NA
"8585-blu-2015","tq03","th",2015,1,1,1,NA
"8585-grn-2015","tq03","th",2015,1,1,1,NA
"8585-red-2015","tq03","th",2015,1,1,1,NA
"8635-blu-2015","fk95","lf",2015,1,0,1,NA
"8648-grn-2015","hb45","lf",2015,1,0,1,NA
"8654-bac-2015","bh94","lf",2015,1,0,1,NA
"8654-blu-2015","bh94","lf",2015,1,0,1,NA
"8654-red-2015","bh94","lf",2015,1,0,1,NA
"8730-blu-2015","gn26","lf",2015,1,0,1,NA
"9029-red-2015","wn08","on27",2015,1,0,1,NA
"9045-bac-2015","pe09","on27",2015,1,0,1,NA
"9050-yel-2015","ud52","sap",2015,1,0,1,NA
"9067-red-2015","ce81","aa",2015,1,1,1,NA
"9067-wht-2015","ce81","aa",2015,1,1,1,NA
"9078-clr-2015","cp33","aa",2015,1,0,1,NA
"9095-red-2015","es93","rrx",2015,1,0,1,NA
"9126-clr-2015","hs52","on27",2015,1,0,1,NA
"9139-grn-2015","dw72","eelr",2015,1,0,1,NA
"9153-grn-2015","rg42","on27",2015,1,1,1,NA
"9160-clr-2015","rd15","on27",2015,1,0,1,NA
"9237-clr-2015","wd96","ri",2015,1,0,1,NA
"9245-bac-2015","jj94","lf",2015,1,1,1,NA
"9245-blu-2015","jj94","lf",2015,1,1,1,NA
"9245-clr-2015","jj94","lf",2015,1,1,1,NA
"9245-grn-2015","jj94","lf",2015,1,1,1,NA
"9270-bac-2015","gh28","aa",2015,1,0,1,NA
"9278-clr-2015","mt48","aa",2015,1,1,1,NA
"9279-red-2015","qk11","aa",2015,1,0,1,NA
"9302-bac-2015","pb60","on27",2015,1,0,1,"not in demap or previous AKAs but has complete phenology& on map from Aug 21"
"9335-bac-2015","jc47","KJs",2015,1,0,1,"not in demap or previous AKAs but has complete phenology"
"9352-red-2015","ty60","eri",2015,1,0,1,"on map from Aug 27"
"9372-grn-2015","dg90","lf",2015,1,0,1,NA
"9380-red-2015","sd16","lf",2015,1,0,1,NA
"9402-blu-2015","em71","spp",2015,1,1,1,NA
"9402-red-2015","em71","spp",2015,1,1,1,NA
"9402-wht-2015","em71","spp",2015,1,1,1,NA
"9406-red-2015","eq76","yoh",2015,1,0,1,"AKA assigned in 2014"
"9406-wht-2015","eq76","yoh",2015,1,0,1,"AKA assigned in 2014"
"9440-grn-2015","ew50","nwlf",2015,1,0,1,NA
"9463-clr-2015","qu08","nrrx",2015,1,0,1,NA
"9475-grn-2015","fz03","spp",2015,1,0,1,NA
"9520-grn-2015","rr94","eelr",2015,1,0,1,NA
"9532-bac-2015","mq28","spp",2015,1,1,1,NA
"9532-grn-2015","mq28","spp",2015,1,1,1,NA
"9532-wht-2015","mq28","spp",2015,1,1,1,NA
"9532-yel-2015","mq28","spp",2015,1,1,1,NA
"9543-grn-2015","ts65","on27",2015,1,0,1,NA
"9565-blu-2015","bn00","lc",2015,1,0,1,NA
"9565-clr-2015","bn00","lc",2015,1,0,1,NA
"9586-blu-2015","tt56","gc",2015,1,0,1,NA
"9590-yel-2015","ie46","lf",2015,1,0,1,NA
"9625-wht-2015","kd73","lc",2015,1,0,1,NA
"9659-yel-2015","hz86","lc",2015,1,0,1,NA
"9664-blu-2015","gh75","lc",2015,1,1,1,NA
"9668-red-2015","wy70","ri",2015,1,0,1,NA
"9671-red-2015","yk24","ri",2015,1,1,1,"on map from Aug 27; originally surveyed without a textLocId; found aka in rr.omits"
