"headID","year","startDtEarly","startDtLate","endDtEarly","endDtLate","phenNote","prematureEnd","prematureEndCause"
"12047-blu-2017",2017,"2017-07-04","2017-07-04","2017-07-14","2017-07-14",NA,NA,NA
"8649-red-2017",2017,"2017-07-09","2017-07-09","2017-07-21","2017-07-21",NA,NA,NA
"22018-yel-2017",2017,"2017-07-05","2017-07-05","2017-07-15","2017-07-16",NA,NA,NA
"22018-grn-2017",2017,"2017-07-06","2017-07-06","2017-07-18","2017-07-18",NA,NA,NA
"22018-blu-2017",2017,"2017-07-04","2017-07-04","2017-07-14","2017-07-14",NA,NA,NA
"22281-blu-2017",2017,"2017-07-10","2017-07-10","2017-07-24","2017-07-24","deformities:  tilted receptacle ;  NA",NA,NA
"21382-grn-2017",2017,"2017-07-02","2017-07-02","2017-07-13","2017-07-13",NA,NA,NA
"21382-wht-2017",2017,"2017-07-12","2017-07-12","2017-07-22","2017-07-23",NA,NA,NA
"20703-bac-2017",2017,"2017-07-05","2017-07-05","2017-07-15","2017-07-16",NA,NA,NA
"9532-clr-2017",2017,"2017-07-09","2017-07-09","2017-07-21","2017-07-21",NA,NA,NA
"9532-wht-2017",2017,"2017-07-05","2017-07-05","2017-07-15","2017-07-16",NA,NA,NA
"9532-yel-2017",2017,"2017-07-07","2017-07-07","2017-07-18","2017-07-18",NA,NA,NA
"9532-blu-2017",2017,"2017-07-05","2017-07-05","2017-07-17","2017-07-17",NA,NA,NA
"9532-red-2017",2017,"2017-07-07","2017-07-07","2017-07-18","2017-07-18","deformities:  tilted receptacle ;  NA",NA,NA
"17072-grn-2017",2017,"2017-07-07","2017-07-07","2017-07-21","2017-07-21",NA,NA,NA
"21597-bac-2017",2017,"2017-07-05","2017-07-05","2017-07-18","2017-07-18",NA,NA,NA
"21597-blu-2017",2017,"2017-07-05","2017-07-05","2017-07-19","2017-07-19",NA,NA,NA
"22102-yel-2017",2017,"2017-07-16","2017-07-16","2017-07-27","2017-07-27",NA,NA,NA
"22102-grn-2017",2017,"2017-07-09","2017-07-09","2017-07-22","2017-07-23","deformities:  tilted receptacle ;  NA",NA,NA
"22102-wht-2017",2017,"2017-07-07","2017-07-07","2017-07-18","2017-07-18",NA,NA,NA
"12017-bac-2017",2017,"2017-07-06","2017-07-06","2017-07-18","2017-07-18",NA,NA,NA
"10103-grn-2017",2017,"2017-07-09","2017-07-09","2017-07-21","2017-07-21","deformities:  indented ;  NA",NA,NA
"22120-yel-2017",2017,"2017-07-11","2017-07-11","2017-07-16","2017-07-16","deformities:  tilted receptacle ;  Gone wr 7/17/17",1,"head gone"
"12700-bac-2017",2017,"2017-07-06","2017-07-06","2017-07-24","2017-07-24",NA,NA,NA
"12700-blu-2017",2017,"2017-07-06","2017-07-06","2017-07-22","2017-07-23",NA,NA,NA
"22265-yel-2017",2017,"2017-07-07","2017-07-07","2017-07-19","2017-07-19",NA,NA,NA
"16073-red-2017",2017,"2017-07-09","2017-07-09","2017-07-19","2017-07-19","Estimated 2nd day teh 7/10/17",NA,NA
"22268-wht-2017",2017,"2017-07-03","2017-07-03","2017-07-19","2017-07-19","On spp east in map lkr 7/21/17",NA,NA
"21166-grn-2017",2017,"2017-07-07","2017-07-07","2017-07-25","2017-07-25","Off transect?",NA,NA
"21635-grn-2017",2017,"2017-07-06","2017-07-06","2017-07-14","2017-07-14",NA,NA,NA
"19205-grn-2017",2017,"2017-07-03","2017-07-03","2017-07-15","2017-07-16",NA,NA,NA
"8383-blu-2017",2017,"2017-07-11","2017-07-11","2017-07-14","2017-07-14","deformities:  tilted receptacle;indented ;  [tag updated from 8883 to 8383]",NA,NA
"17244-red-2017",2017,"2017-07-07","2017-07-07","2017-07-19","2017-07-19",NA,NA,NA
"22269-red-2017",2017,"2017-07-06","2017-07-06","2017-07-15","2017-07-16",NA,NA,NA
"9944-red-2017",2017,"2017-07-07","2017-07-07","2017-07-15","2017-07-16","deformities:  other ;  No anthers present. all styles. 14JULY2017;no progress;looks like spray damage;changed to done gk 7/17/17",NA,NA
"22098-red-2017",2017,"2017-07-05","2017-07-05","2017-07-15","2017-07-16","deformities:  bent stem;other ;  Damaged by spray-sw7/10/17; No anthers. All styles;no progress so changed to done gk 7/17/17",NA,NA
"7614-blu-2017",2017,"2017-07-05","2017-07-05","2017-07-21","2017-07-21",NA,NA,NA
"22077-red-2017",2017,"2017-07-07","2017-07-07","2017-07-19","2017-07-19",NA,NA,NA
"18284-grn-2017",2017,"2017-07-04","2017-07-04","2017-07-21","2017-07-21","Does not look like 2nd day-sw7/7/17;",NA,NA
"12773-wht-2017",2017,"2017-07-04","2017-07-04","2017-07-19","2017-07-19",NA,NA,NA
"22280-clr-2017",2017,"2017-07-11","2017-07-11","2017-07-21","2017-07-21",NA,NA,NA
"15862-yel-2017",2017,"2017-07-10","2017-07-10","2017-07-22","2017-07-23",NA,NA,NA
"22078-blu-2017",2017,"2017-07-02","2017-07-02","2017-07-13","2017-07-13",NA,NA,NA
"11332-yel-2017",2017,"2017-07-08","2017-07-08","2017-07-21","2017-07-21","[tag updated from 11536 to 11332]",NA,NA
"11332-bac-2017",2017,"2017-07-10","2017-07-10","2017-07-22","2017-07-23","[tag updated from 11536 to 11332]",NA,NA
"14185-blu-2017",2017,"2017-07-11","2017-07-11","2017-07-26","2017-07-26",NA,NA,NA
"15837-red-2017",2017,"2017-07-06","2017-07-06","2017-07-20","2017-07-20","deformities:  bent stem ;  No ffl lkr 7/19/17 ",NA,NA
"16559-bac-2017",2017,"2017-07-04","2017-07-04","2017-07-17","2017-07-17",NA,NA,NA
"20051-wht-2017",2017,"2017-07-03","2017-07-03","2017-07-17","2017-07-17",NA,NA,NA
"20051-blu-2017",2017,"2017-06-30","2017-06-30","2017-07-14","2017-07-14",NA,NA,NA
"6263-yel-2017",2017,"2017-06-29","2017-06-29","2017-07-08","2017-07-09",NA,NA,NA
"228-wht-2017",2017,"2017-07-08","2017-07-08","2017-07-22","2017-07-23",NA,NA,NA
"22342-grn-2017",2017,"2017-07-07","2017-07-07","2017-07-15","2017-07-16",NA,NA,NA
"22342-yel-2017",2017,"2017-07-04","2017-07-04","2017-07-14","2017-07-14",NA,NA,NA
"21230-grn-2017",2017,"2017-07-06","2017-07-06","2017-07-24","2017-07-24","No styles teh 7/24/17",NA,NA
"21230-blu-2017",2017,"2017-07-09","2017-07-09","2017-07-28","2017-07-28","Weevil; no styles",NA,NA
"22202-bac-2017",2017,"2017-07-08","2017-07-08","2017-07-22","2017-07-23",NA,NA,NA
"22216-wht-2017",2017,"2017-07-11","2017-07-11","2017-07-22","2017-07-23",NA,NA,NA
"19507-grn-2017",2017,"2017-07-06","2017-07-06","2017-07-22","2017-07-23","Cat",NA,NA
"19506-yel-2017",2017,"2017-07-06","2017-07-06","2017-07-22","2017-07-23",NA,NA,NA
"21226-clr-2017",2017,"2017-07-11","2017-07-11","2017-07-27","2017-07-27",NA,NA,NA
"21136-blu-2017",2017,"2017-07-03","2017-07-03","2017-07-19","2017-07-19",NA,NA,NA
"22150-blu-2017",2017,"2017-07-06","2017-07-06","2017-07-17","2017-07-17",NA,NA,NA
"20599-red-2017",2017,"2017-07-10","2017-07-10","2017-07-18","2017-07-18","deformities:  mowed hd;bent stem;stem broken, hd brown;indented ;  Bent stem from mowing; might be ok ; no anthers or styles;anv7/21",NA,NA
"22294-yel-2017",2017,"2017-07-07","2017-07-07","2017-07-17","2017-07-17",NA,NA,NA
"22290-red-2017",2017,"2017-07-07","2017-07-07","2017-07-17","2017-07-17",NA,NA,NA
"7494-bac-2017",2017,"2017-07-05","2017-07-05","2017-07-15","2017-07-16",NA,NA,NA
"22296-red-2017",2017,"2017-07-07","2017-07-07","2017-07-22","2017-07-23",NA,NA,NA
"21116-grn-2017",2017,"2017-07-08","2017-07-08","2017-07-19","2017-07-19",NA,NA,NA
"21116-yel-2017",2017,"2017-06-30","2017-06-30","2017-07-10","2017-07-10",NA,NA,NA
"22285-blu-2017",2017,"2017-07-05","2017-07-05","2017-07-18","2017-07-18",NA,NA,NA
"17409-bac-2017",2017,"2017-07-09","2017-07-09","2017-07-21","2017-07-21","Est 2nd day teh 7/10/17 no ffl eaten lkr 7/19/17",NA,NA
"17409-grn-2017",2017,"2017-07-06","2017-07-06","2017-07-18","2017-07-18",NA,NA,NA
"22284-red-2017",2017,"2017-07-01","2017-07-01","2017-07-11","2017-07-11",NA,NA,NA
"8198-yel-2017",2017,"2017-07-10","2017-07-10","2017-07-19","2017-07-19","deformities:  indented ;  tag for yel tt initially entered incorrectly[tag updated from 8195 to 8198]",1,"indented"
"8198-clr-2017",2017,"2017-07-05","2017-07-05","2017-07-15","2017-07-16",NA,NA,NA
"9856-blu-2017",2017,"2017-07-07","2017-07-07","2017-07-18","2017-07-18","Part crispy teh 7/17/17 all crispy lkr 7/19/17",1,"crisp before its time"
"9856-bac-2017",2017,"2017-07-07","2017-07-07","2017-07-18","2017-07-18","Getting crispy lkr 7/19/17",NA,NA
"8289-grn-2017",2017,"2017-07-05","2017-07-05","2017-07-14","2017-07-14",NA,NA,NA
"8289-red-2017",2017,"2017-07-09","2017-07-09","2017-07-19","2017-07-19",NA,NA,NA
"8289-wht-2017",2017,"2017-07-04","2017-07-04","2017-07-13","2017-07-13",NA,NA,NA
"22292-clr-2017",2017,"2017-07-04","2017-07-04","2017-07-06","2017-07-06","deformities:  mowed hd;bent stem ;  NA",1,"mowed"
"20447-yel-2017",2017,"2017-07-11","2017-07-11","2017-07-24","2017-07-24",NA,NA,NA
"20447-bac-2017",2017,"2017-07-04","2017-07-04","2017-07-17","2017-07-17",NA,NA,NA
"20447-clr-2017",2017,"2017-07-02","2017-07-02","2017-07-14","2017-07-14",NA,NA,NA
"22293-blu-2017",2017,"2017-06-28","2017-06-28","2017-07-08","2017-07-09",NA,NA,NA
"20437-grn-2017",2017,"2017-06-30","2017-06-30","2017-07-20","2017-07-20","No mfl but immfl lkr 7/19/17",NA,NA
"20437-red-2017",2017,"2017-06-27","2017-06-27","2017-07-15","2017-07-16",NA,NA,NA
"16583-clr-2017",2017,"2017-07-09","2017-07-09","2017-07-22","2017-07-23",NA,NA,NA
"20826-wht-2017",2017,"2017-07-07","2017-07-07","2017-07-21","2017-07-21","deformities:  indented ;  NA",NA,NA
"22291-bac-2017",2017,"2017-07-04","2017-07-04","2017-07-15","2017-07-16",NA,NA,NA
"22297-blu-2017",2017,"2017-07-07","2017-07-07","2017-07-22","2017-07-23",NA,NA,NA
"22295-red-2017",2017,"2017-07-01","2017-07-01","2017-07-15","2017-07-16",NA,NA,NA
"22341-yel-2017",2017,"2017-07-08","2017-07-08","2017-07-22","2017-07-23",NA,NA,NA
"22283-grn-2017",2017,"2017-07-07","2017-07-07","2017-07-21","2017-07-21",NA,NA,NA
"22282-bac-2017",2017,"2017-07-02","2017-07-02","2017-07-17","2017-07-17",NA,NA,NA
"22286-clr-2017",2017,"2017-06-30","2017-06-30","2017-07-17","2017-07-17",NA,NA,NA
"22287-wht-2017",2017,"2017-07-04","2017-07-04","2017-07-17","2017-07-17",NA,NA,NA
"20075-blu-2017",2017,"2017-07-07","2017-07-07","2017-07-18","2017-07-18","No mfl lkr 7/19/17;crisp gk 7/21/17",NA,NA
"20722-yel-2017",2017,"2017-07-12","2017-07-12","2017-07-20","2017-07-20","Crisping qk 7/21/17",NA,NA
"19157-red-2017",2017,"2017-07-09","2017-07-09","2017-07-22","2017-07-23","deformities:  indented ;  NA",NA,NA
"9840-bac-2017",2017,"2017-07-08","2017-07-08","2017-07-22","2017-07-23",NA,NA,NA
"9840-grn-2017",2017,"2017-07-06","2017-07-06","2017-07-19","2017-07-19",NA,NA,NA
"15107-wht-2017",2017,"2017-07-06","2017-07-06","2017-07-18","2017-07-18",NA,NA,NA
"15165-red-2017",2017,"2017-07-04","2017-07-04","2017-07-15","2017-07-16",NA,NA,NA
"22307-grn-2017",2017,"2017-07-04","2017-07-04","2017-07-19","2017-07-19",NA,NA,NA
"2230-wht-2017",2017,"2017-07-05","2017-07-05","2017-07-21","2017-07-21",NA,NA,NA
"2230-bac-2017",2017,"2017-07-02","2017-07-02","2017-07-14","2017-07-14",NA,NA,NA
"16421-blu-2017",2017,"2017-07-07","2017-07-07","2017-07-21","2017-07-21",NA,NA,NA
"11102-wht-2017",2017,"2017-07-16","2017-07-16","2017-07-29","2017-08-01",NA,NA,NA
"20744-wht-2017",2017,"2017-07-09","2017-07-09","2017-07-21","2017-07-21",NA,NA,NA
"21124-grn-2017",2017,"2017-07-09","2017-07-09","2017-07-21","2017-07-21","deformities:  old tag replaced ;  Collected dup tag 16382",NA,NA
"21124-bac-2017",2017,"2017-07-14","2017-07-14","2017-07-27","2017-07-27","Short stem; marked end flowering , really midflowering; avh 7/21/17",NA,NA
"22243-blu-2017",2017,"2017-07-01","2017-07-01","2017-07-13","2017-07-13","New record;has tt already 6/28/17 10:19 am",NA,NA
"22324-red-2017",2017,"2017-07-07","2017-07-07","2017-07-17","2017-07-17",NA,NA,NA
"22324-grn-2017",2017,"2017-07-07","2017-07-07","2017-07-15","2017-07-16",NA,NA,NA
"21374-grn-2017",2017,"2017-07-09","2017-07-09","2017-07-29","2017-07-30","deformities:  bent stem ;  NA",NA,NA
"19491-bac-2017",2017,"2017-07-06","2017-07-06","2017-07-18","2017-07-18",NA,NA,NA
"11694-blu-2017",2017,"2017-07-12","2017-07-12","2017-07-15","2017-07-16","deformities:  indented;other ;  Rays shriveled, no anthers or styles; avh 7/17/17 ; crisp anv 7/19",NA,NA
"15891-wht-2017",2017,"2017-07-08","2017-07-08","2017-07-20","2017-07-20",NA,NA,NA
"15891-grn-2017",2017,"2017-07-01","2017-07-01","2017-07-11","2017-07-11",NA,NA,NA
"14136-yel-2017",2017,"2017-07-06","2017-07-06","2017-07-13","2017-07-13","deformities:  indented ;  NA",NA,NA
"12850-blu-2017",2017,"2017-07-15","2017-07-15","2017-07-31","2017-07-31","No ffl beetles lkr 7/21/17",NA,NA
"12666-bac-2017",2017,"2017-07-13","2017-07-13","2017-07-28","2017-07-28",NA,NA,NA
"20017-grn-2017",2017,"2017-07-12","2017-07-12","2017-07-20","2017-07-20","No ffl or mfl-lkr 7/21/17",NA,NA
"12006-clr-2017",2017,"2017-07-09","2017-07-09","2017-07-20","2017-07-20","deformities:  indented ;  NA",NA,NA
"12006-blu-2017",2017,"2017-07-09","2017-07-09","2017-07-20","2017-07-20","No anthers anv 7/19 no anthers or styles lkr 7/21/17",NA,NA
"17019-red-2017",2017,"2017-07-17","2017-07-17","2017-07-25","2017-07-25",NA,NA,NA
"17019-wht-2017",2017,"2017-07-05","2017-07-05","2017-07-19","2017-07-19","deformities:  indented ;  NA",NA,NA
"8082-clr-2017",2017,"2017-07-04","2017-07-04","2017-07-17","2017-07-17",NA,NA,NA
"21240-wht-2017",2017,"2017-07-10","2017-07-10","2017-07-27","2017-07-27","deformities:  indented ;  NA",NA,NA
"21291-grn-2017",2017,"2017-07-09","2017-07-09","2017-07-22","2017-07-23",NA,NA,NA
"21238-red-2017",2017,"2017-07-14","2017-07-14","2017-07-25","2017-07-25","Crisp dnv gk 7/26/17",NA,NA
"21238-clr-2017",2017,"2017-07-04","2017-07-04","2017-07-14","2017-07-14",NA,NA,NA
"21238-grn-2017",2017,"2017-07-05","2017-07-05","2017-07-15","2017-07-16",NA,NA,NA
"3307-yel-2017",2017,"2017-07-09","2017-07-09","2017-07-22","2017-07-23",NA,NA,NA
"19275-bac-2017",2017,"2017-07-13","2017-07-13","2017-07-15","2017-07-16","deformities:  stem broken, hd brown ;  stem broken, hd crisp; avh 7/14/17",1,"stem broken; crisp before its time"
"19275-blu-2017",2017,"2017-07-09","2017-07-09","2017-07-20","2017-07-20",NA,NA,NA
"19210-red-2017",2017,"2017-07-14","2017-07-14","2017-07-27","2017-07-27",NA,NA,NA
"19210-blu-2017",2017,"2017-07-09","2017-07-09","2017-07-24","2017-07-24",NA,NA,NA
"19210-grn-2017",2017,"2017-07-14","2017-07-14","2017-07-25","2017-07-25",NA,NA,NA
"21258-wht-2017",2017,"2017-07-13","2017-07-13","2017-07-25","2017-07-25",NA,NA,NA
"22343-blu-2017",2017,"2017-07-16","2017-07-16","2017-07-29","2017-07-30",NA,NA,NA
"19009-bac-2017",2017,"2017-07-06","2017-07-06","2017-07-18","2017-07-18",NA,NA,NA
"3227-yel-2017",2017,"2017-07-12","2017-07-12","2017-07-27","2017-07-27",NA,NA,NA
"3227-red-2017",2017,"2017-07-13","2017-07-13","2017-07-26","2017-07-26",NA,NA,NA
"14194-clr-2017",2017,"2017-07-14","2017-07-14","2017-07-26","2017-07-26",NA,NA,NA
"15905-red-2017",2017,"2017-07-09","2017-07-09","2017-07-22","2017-07-23","Estimate",NA,NA
"12998-red-2017",2017,"2017-07-12","2017-07-12","2017-07-26","2017-07-26",NA,NA,NA
"12964-wht-2017",2017,"2017-07-09","2017-07-09","2017-07-24","2017-07-24","1 imm not going to fl gk 7/26/17",NA,NA
"12964-blu-2017",2017,"2017-07-11","2017-07-11","2017-07-27","2017-07-27","deformities:  other ;  Some ray florettes did not come out. Instead the have styles.",NA,NA
"84-grn-2017",2017,"2017-07-16","2017-07-16","2017-07-21","2017-07-21","Spray damage;",NA,NA
"14650-blu-2017",2017,"2017-07-14","2017-07-14","2017-07-25","2017-07-25","Twist stem-touched-sw7/10/17;ray fl curling over head; no anthers;one row styles;anv 7/17 ; no anthers, wr 7/24/17",NA,NA
"22258-wht-2017",2017,"2017-07-13","2017-07-13","2017-07-22","2017-07-23",NA,NA,NA
"21421-blu-2017",2017,"2017-07-03","2017-07-03","2017-07-04","2017-07-11",NA,1,"mowed"
"22217-grn-2017",2017,"2017-07-10","2017-07-10","2017-07-25","2017-07-25",NA,NA,NA
"22203-yel-2017",2017,"2017-07-15","2017-07-15","2017-07-28","2017-07-28",NA,NA,NA
"9835-red-2017",2017,"2017-07-11","2017-07-11","2017-07-17","2017-07-17","deformities:  indented ;  NA",NA,NA
"15816-grn-2017",2017,"2017-07-09","2017-07-09","2017-07-24","2017-07-24",NA,NA,NA
"19255-red-2017",2017,"2017-07-09","2017-07-09","2017-07-24","2017-07-24",NA,NA,NA
"22289-wht-2017",2017,"2017-07-03","2017-07-03","2017-07-18","2017-07-18",NA,NA,NA
"22288-blu-2017",2017,"2017-07-13","2017-07-13","2017-07-24","2017-07-24",NA,NA,NA
"12850-red-2017",2017,"2017-07-16","2017-07-16","2017-07-29","2017-07-30","Tag 12850;[tag updated from 12856 to 12850 gk 30June2017] no ffl beetles lkr 7/21/17",NA,NA
"14006-bac-2017",2017,"2017-07-10","2017-07-10","2017-07-27","2017-07-27",NA,NA,NA
"22063-bac-2017",2017,"2017-07-05","2017-07-05","2017-07-19","2017-07-19",NA,NA,NA
"22075-yel-2017",2017,"2017-07-09","2017-07-09","2017-07-25","2017-07-27",NA,NA,NA
"22312-blu-2017",2017,"2017-07-11","2017-07-11","2017-07-29","2017-07-30",NA,NA,NA
"4187-blu-2017",2017,"2017-07-10","2017-07-10","2017-07-22","2017-07-23",NA,NA,NA
"6448-bac-2017",2017,"2017-07-11","2017-07-11","2017-07-19","2017-07-19",NA,NA,NA
"22076-wht-2017",2017,"2017-07-14","2017-07-14","2017-07-29","2017-07-30",NA,NA,NA
"8334-blu-2017",2017,"2017-07-10","2017-07-10","2017-07-24","2017-07-24",NA,NA,NA
"20576-blu-2017",2017,"2017-07-06","2017-07-06","2017-07-18","2017-07-18",NA,NA,NA
"19359-grn-2017",2017,"2017-07-07","2017-07-07","2017-07-17","2017-07-17",NA,NA,NA
"20341-wht-2017",2017,"2017-07-07","2017-07-07","2017-07-20","2017-07-20",NA,NA,NA
"12684-blu-2017",2017,"2017-07-15","2017-07-15","2017-07-28","2017-07-28",NA,NA,NA
"22237-wht-2017",2017,"2017-07-10","2017-07-10","2017-07-22","2017-07-23",NA,NA,NA
"21330-wht-2017",2017,"2017-07-08","2017-07-08","2017-07-27","2017-07-27","deformities:  tilted receptacle;other ;  Ray florettes are not present.",NA,NA
"9475-blu-2017",2017,"2017-07-16","2017-07-16","2017-07-21","2017-08-04","deformities:  indented ;  Barely see anthers or styles teh 7/19/17 no mfl or ffl but immfl lkr 7/21/17; anthers and immfl  but no styles anv7/24",NA,NA
"12480-yel-2017",2017,"2017-07-12","2017-07-12","2017-07-27","2017-07-27",NA,NA,NA
"1285-yel-2017",2017,"2017-07-09","2017-07-09","2017-07-25","2017-07-25","[tag updated from 1225 to 1285]",NA,NA
"1285-red-2017",2017,"2017-07-10","2017-07-10","2017-07-25","2017-07-25","[tag updated from 1225 to 1285]",NA,NA
"17212-clr-2017",2017,"2017-07-07","2017-07-07","2017-07-22","2017-07-23","Tt is clr;[tt updated from wht to clr gk 4July2017]",NA,NA
"21298-grn-2017",2017,"2017-07-06","2017-07-06","2017-07-18","2017-07-18",NA,NA,NA
"22064-blu-2017",2017,"2017-07-03","2017-07-05","2017-07-17","2017-07-17","fix first day for this head (blu)[tag updated from 22061 to 22064]",NA,NA
"22065-blu-2017",2017,"2017-07-01","2017-07-01","2017-07-15","2017-07-16","Est first day lkr 7/5/17 11:27 am",NA,NA
"22074-yel-2017",2017,"2017-06-27","2017-06-29","2017-07-12","2017-07-12","Est first day lkr 7/5/17 11:22 am",NA,NA
"3142-clr-2017",2017,"2017-07-07","2017-07-07","2017-07-22","2017-07-23",NA,NA,NA
"9090-bac-2017",2017,"2017-07-04","2017-07-04","2017-07-15","2017-07-16",NA,NA,NA
"9090-grn-2017",2017,"2017-07-09","2017-07-09","2017-07-21","2017-07-21",NA,NA,NA
"9090-yel-2017",2017,"2017-07-07","2017-07-07","2017-07-20","2017-07-20",NA,NA,NA
"17285-blu-2017",2017,"2017-07-06","2017-07-06","2017-07-18","2017-07-18","deformities:  indented ;  NA",NA,NA
"18340-red-2017",2017,"2017-07-10","2017-07-10","2017-07-26","2017-07-26",NA,NA,NA
"3307-blu-2017",2017,"2017-07-19","2017-07-19","2017-07-29","2017-07-30",NA,NA,NA
"14056-wht-2017",2017,"2017-07-08","2017-07-08","2017-07-17","2017-07-17","deformities:  none-normal hd ;  Estimated third day teh 7/10/17",NA,NA
"14226-blu-2017",2017,"2017-07-12","2017-07-12","2017-07-22","2017-07-23",NA,NA,NA
"17195-blu-2017",2017,"2017-07-08","2017-07-08","2017-07-22","2017-07-23",NA,NA,NA
"19103-red-2017",2017,"2017-07-16","2017-07-16","2017-07-27","2017-07-27",NA,NA,NA
"15837-yel-2017",2017,"2017-07-18","2017-07-18","2017-08-02","2017-08-02","Tt added;",NA,NA
"7432-wht-2017",2017,"2017-06-29","2017-07-01","2017-07-12","2017-07-12","Est 1st day & add tt-sw7/7/17;",NA,NA
"7506-yel-2017",2017,"2017-06-30","2017-07-02","2017-07-14","2017-07-14","Est 1st day & add tt-sw7/7/17;",NA,NA
"22240-red-2017",2017,"2017-07-04","2017-07-04","2017-07-19","2017-07-19",NA,NA,NA
"22340-yel-2017",2017,"2017-07-11","2017-07-11","2017-07-22","2017-07-23",NA,NA,NA
"22326-grn-2017",2017,"2017-07-04","2017-07-04","2017-07-22","2017-07-23","Added tt & tag sw7/7/17",NA,NA
"11519-clr-2017",2017,"2017-07-10","2017-07-10","2017-07-27","2017-07-27","Tt added-sw7/7/17;",NA,NA
"21210-blu-2017",2017,"2017-07-23","2017-07-23","2017-08-01","2017-08-01",NA,NA,NA
"9842-yel-2017",2017,"2017-07-14","2017-07-14","2017-07-25","2017-07-27",NA,NA,NA
"9833-grn-2017",2017,"2017-07-13","2017-07-13","2017-07-26","2017-07-26",NA,NA,NA
"7553-blu-2017",2017,"2017-07-13","2017-07-13","2017-07-28","2017-07-28",NA,NA,NA
"12160-red-2017",2017,"2017-07-13","2017-07-13","2017-07-24","2017-07-24",NA,NA,NA
"22068-bac-2017",2017,"2017-07-09","2017-07-09","2017-07-22","2017-07-23",NA,NA,NA
"7549-bac-2017",2017,"2017-07-04","2017-07-04","2017-07-15","2017-07-16",NA,NA,NA
"7549-clr-2017",2017,"2017-07-18","2017-07-18","2017-07-29","2017-07-30","Beetles lkr 7/31/17",NA,NA
"22066-yel-2017",2017,"2017-07-04","2017-07-04","2017-07-22","2017-07-23",NA,NA,NA
"22119-grn-2017",2017,"2017-07-04","2017-07-04","2017-07-19","2017-07-19",NA,NA,NA
"22178-red-2017",2017,"2017-07-18","2017-07-18","2017-07-31","2017-07-31",NA,NA,NA
